Team ID,Team Name,League,Player ID,Player Name,Position,Position Rank,Height,Weight,overall_rating,potential_rating,stat
222,Stoke City,English League Championship,13,Morgan Fox,Left Back,#3,73.2,172,69,69,"1,676"
222,Stoke City,English League Championship,14,Tariqe Fosu,Left Wing,#24,69.6,148,69,69,"1,737"
222,Stoke City,English League Championship,15,Sam Clucas,Center Midfielder,#7,74.4,163,69,69,"1,940"
222,Stoke City,English League Championship,16,Josef Bursik,Goalkeeper,#1,74.4,165,68,79,"1,327"
222,Stoke City,English League Championship,17,Will Smallbone,Center Attacking Midfielder,#18,69.6,135,68,76,"1,826"
222,Stoke City,English League Championship,18,Dujon Sterling,Right Wing Back,#20,73.2,179,68,73,"1,682"
222,Stoke City,English League Championship,19,Harry Clarke,Center Back,#2,61.32,176,67,76,"1,818"
222,Stoke City,English League Championship,20,Jordan Thompson,Center Midfielder,#15,70.8,143,67,70,"1,815"
222,Stoke City,English League Championship,21,Frank Fielding,Goalkeeper,#34,61.32,168,67,67,"1,130"
222,Stoke City,English League Championship,22,Liam Delap,Striker,#17,73.2,176,66,80,"1,576"
222,Stoke City,English League Championship,23,Jack Bonham,Goalkeeper,#13,76.8,209,66,67,"1,152"
222,Stoke City,English League Championship,24,Connor Taylor,Center Back,#32,72,190,65,75,"1,477"
222,Stoke City,English League Championship,25,Gavin Kilkenny,Center Midfielder,#22,68.4,141,65,72,"1,704"
222,Stoke City,English League Championship,26,D. Wright-Phillips,Right Midfielder,#29,68.4,137,63,75,"1,544"
222,Stoke City,English League Championship,27,B. Nna Noukeu,Goalkeeper,#40,72,168,57,68,848
222,Stoke City,English League Championship,28,Tom Sparrow,Center Attacking Midfielder,#39,61.2,163,56,73,"1,513"
222,Stoke City,English League Championship,29,L. Badley-Morgan,Center Back,#43,73.2,174,54,74,"1,319"
222,Stoke City,English League Championship,30,J. Holland-Wilkinson,Striker,#58,70.8,154,54,68,"1,430"
223,Queens Park Rangers,English League Championship,1,Ilias Chair,Center Attacking Midfielder,#10,66,141,73,78,"1,757"
223,Queens Park Rangers,English League Championship,2,Chris Willock,Center Attacking Midfielder,#7,61.2,148,73,75,"1,764"
223,Queens Park Rangers,English League Championship,3,Rob Dickie,Center Back,#4,78,163,72,75,"1,631"
223,Queens Park Rangers,English League Championship,4,Leon Balogun,Center Back,#26,75.6,194,72,72,"1,762"
223,Queens Park Rangers,English League Championship,5,Ethan Laird,Right Midfielder,#27,61.2,146,71,83,"1,843"
223,Queens Park Rangers,English League Championship,6,Kenneth Paal,Left Midfielder,#22,70.8,150,71,74,"1,917"
223,Queens Park Rangers,English League Championship,7,Seny Dieng,Goalkeeper,#1,76.8,198,71,74,"1,109"
223,Queens Park Rangers,English League Championship,8,Lyndon Dykes,Striker,#9,74.4,185,70,71,"1,700"
223,Queens Park Rangers,English League Championship,9,Stefan Johansen,Center Midfielder,#6,72,172,70,70,"1,953"
223,Queens Park Rangers,English League Championship,10,J. Clarke-Salter,Center Back,#5,74.4,154,69,75,"1,531"
223,Queens Park Rangers,English League Championship,11,Jimmy Dunne,Center Back,#3,74.4,165,69,74,"1,548"
223,Queens Park Rangers,English League Championship,12,Tyler Roberts,Striker,#11,61.32,165,69,72,"1,774"
223,Queens Park Rangers,English League Championship,13,Sam Field,Center Defensive Midfielder,#15,73.2,143,68,75,"1,755"
223,Queens Park Rangers,English League Championship,14,Tim Iroegbunam,Center Defensive Midfielder,#47,72,154,67,83,"1,785"
223,Queens Park Rangers,English League Championship,15,Andre Dozzell,Left Midfielder,#17,72,141,67,74,"1,844"
223,Queens Park Rangers,English League Championship,16,Osman Kakay,Right Wing Back,#2,61.32,159,67,72,"1,489"
223,Queens Park Rangers,English League Championship,17,Luke Amos,Center Midfielder,#8,61.2,159,67,68,"1,740"
223,Queens Park Rangers,English League Championship,18,Albert Adomah,Right Midfielder,#37,73.2,163,67,67,"1,821"
223,Queens Park Rangers,English League Championship,19,Taylor Richards,Center Attacking Midfielder,#20,61.32,172,66,77,"1,769"
223,Queens Park Rangers,English League Championship,20,N. Hämäläinen,Left Back,#16,70.8,163,66,68,"1,707"
223,Queens Park Rangers,English League Championship,21,Jordan Archer,Goalkeeper,#13,75.6,176,66,67,"1,117"
223,Queens Park Rangers,English League Championship,22,Macauley Bonne,Striker,#18,61.32,168,65,66,"1,655"
223,Queens Park Rangers,English League Championship,23,Conor Masterson,Center Back,#23,73.2,165,63,72,"1,417"
223,Queens Park Rangers,English League Championship,24,George Thomas,Right Midfielder,#14,69.6,168,63,66,"1,711"
223,Queens Park Rangers,English League Championship,25,Olamide Shodipo,Right Midfielder,#25,70.8,154,62,65,"1,589"
223,Queens Park Rangers,English League Championship,26,S. Flaherty,Center Attacking Midfielder,#34,68.4,126,57,72,"1,476"
223,Queens Park Rangers,English League Championship,27,Aaron Drewe,Right Wing Back,#29,70.8,154,56,67,"1,338"
223,Queens Park Rangers,English League Championship,28,Joe Walsh,Goalkeeper,#32,73.2,172,55,68,"1,090"
223,Queens Park Rangers,English League Championship,29,Joe Gubbins,Center Back,#28,72,165,54,69,"1,222"
223,Queens Park Rangers,English League Championship,30,Murphy Mahoney,Goalkeeper,#38,74.4,174,54,68,842
224,Estoril Praia,Portuguese Primeira Liga,1,Daniel Figueira,Goalkeeper,#99,74.4,181,73,80,"1,035"
224,Estoril Praia,Portuguese Primeira Liga,2,Tiago Gouveia,Right Midfielder,#21,70.8,159,72,86,"1,704"
224,Estoril Praia,Portuguese Primeira Liga,3,Joãozinho,Left Back,#31,73.2,170,72,72,"1,872"
224,Estoril Praia,Portuguese Primeira Liga,4,Tiago Santos,Right Midfielder,#62,70.8,157,71,81,"1,773"
224,Estoril Praia,Portuguese Primeira Liga,5,Bernardo Vital,Center Back,#3,74.4,176,71,80,"1,525"
224,Estoril Praia,Portuguese Primeira Liga,6,João Carvalho,Center Attacking Midfielder,#20,69.6,148,71,74,"1,780"
224,Estoril Praia,Portuguese Primeira Liga,7,Francisco Geraldes,Right Midfielder,#6,70.8,150,71,71,"1,903"
224,Estoril Praia,Portuguese Primeira Liga,8,Erison,Striker,#79,61.32,183,70,76,"1,640"
224,Estoril Praia,Portuguese Primeira Liga,9,J. Léa Siliki,Center Midfielder,#95,72,161,70,73,"1,974"
224,Estoril Praia,Portuguese Primeira Liga,10,Lucas Áfrico,Center Back,#4,73.2,174,70,71,"1,624"
224,Estoril Praia,Portuguese Primeira Liga,11,Mexer,Center Back,#2,73.2,176,70,70,"1,650"
224,Estoril Praia,Portuguese Primeira Liga,12,Gonçalo Esteves,Right Back,#87,68.4,161,69,81,"1,725"
224,Estoril Praia,Portuguese Primeira Liga,13,Pedro Álvaro,Center Back,#23,73.2,179,69,78,"1,552"
224,Estoril Praia,Portuguese Primeira Liga,14,Loreintz Rosier,Center Midfielder,#32,75.6,181,69,76,"1,841"
224,Estoril Praia,Portuguese Primeira Liga,15,Rodrigo Martins,Right Midfielder,#7,61.2,165,68,74,"1,656"
224,Estoril Praia,Portuguese Primeira Liga,16,João Carlos,Striker,#50,74.4,192,68,68,"1,556"
224,Estoril Praia,Portuguese Primeira Liga,17,Mor Ndiaye,Center Back,#25,73.2,172,67,77,"1,746"
224,Estoril Praia,Portuguese Primeira Liga,18,Tiago Araújo,Left Midfielder,#78,72,174,67,76,"1,815"
224,Estoril Praia,Portuguese Primeira Liga,19,Shaquil Delos,Right Back,#22,72,161,67,74,"1,758"
224,Estoril Praia,Portuguese Primeira Liga,20,Pedro Silva,Goalkeeper,#13,74.4,168,67,71,983
224,Estoril Praia,Portuguese Primeira Liga,21,Gilson Tavares,Center Forward,#29,61.2,152,66,77,"1,579"
224,Estoril Praia,Portuguese Primeira Liga,22,Racine Coly,Left Back,#14,73.2,154,66,67,"1,715"
224,Estoril Praia,Portuguese Primeira Liga,23,A. Marqués,Striker,#9,75.6,179,65,76,"1,545"
224,Estoril Praia,Portuguese Primeira Liga,24,Yusuf Bamidele,Striker,#90,61.32,165,65,74,"1,647"
224,Estoril Praia,Portuguese Primeira Liga,25,Serginho,Center Attacking Midfielder,#8,61.32,154,64,73,"1,531"
224,Estoril Praia,Portuguese Primeira Liga,26,João Oliveira,Goalkeeper,#47,73.2,172,62,76,"1,010"
225,Portland Timbers,USA Major League Soccer,1,S. Blanco,Center Attacking Midfielder,#10,68.4,150,75,75,"1,935"
225,Portland Timbers,USA Major League Soccer,2,Claudio Bravo,Left Wing Back,#5,68.4,150,73,75,"1,837"
225,Portland Timbers,USA Major League Soccer,3,Yimmi Chará,Right Wing,#23,66,150,73,73,"1,928"
225,Portland Timbers,USA Major League Soccer,4,Santiago Moreno,Center Attacking Midfielder,#30,69.6,148,71,79,"1,819"
225,Portland Timbers,USA Major League Soccer,5,Eryk Williamson,Right Midfielder,#19,70.8,154,70,75,"1,849"
225,Portland Timbers,USA Major League Soccer,6,Aljaž Ivačič,Goalkeeper,#31,74.4,181,70,71,993
225,Portland Timbers,USA Major League Soccer,7,Felipe Mora,Striker,#9,70.8,150,70,70,"1,679"
225,Portland Timbers,USA Major League Soccer,8,Bill Tuiloma,Center Back,#25,61.2,174,69,69,"1,800"
225,Portland Timbers,USA Major League Soccer,9,J. Niezgoda,Striker,#11,73.2,170,69,69,"1,657"
225,Portland Timbers,USA Major League Soccer,10,Larrys Mabiala,Center Back,#33,74.4,185,69,69,"1,565"
225,Portland Timbers,USA Major League Soccer,11,David Ayala,Center Defensive Midfielder,#24,69.6,137,68,77,"1,713"
225,Portland Timbers,USA Major League Soccer,12,C. Paredes,Center Midfielder,#22,72,152,68,71,"1,838"
225,Portland Timbers,USA Major League Soccer,13,Dario Župarić,Center Back,#13,73.2,185,68,68,"1,439"
225,Portland Timbers,USA Major League Soccer,14,J. Van Rankin,Right Back,#2,69.6,150,67,67,"1,763"
225,Portland Timbers,USA Major League Soccer,15,J. Mosquera,Right Back,#97,61.32,159,66,75,"1,701"
225,Portland Timbers,USA Major League Soccer,16,Dairon Asprilla,Striker,#27,61.32,165,66,66,"1,838"
225,Portland Timbers,USA Major League Soccer,17,Marvin Loría,Center Attacking Midfielder,#44,61.2,170,65,66,"1,690"
225,Portland Timbers,USA Major League Soccer,18,David Bingham,Goalkeeper,#1,74.4,190,65,65,"1,092"
225,Portland Timbers,USA Major League Soccer,19,Zac McGraw,Center Back,#18,76.8,205,64,67,"1,564"
225,Portland Timbers,USA Major League Soccer,20,George Fochive,Center Back,#20,70.8,172,64,64,"1,613"
225,Portland Timbers,USA Major League Soccer,21,Nathan Fogaça,Striker,#99,61.2,161,63,68,"1,458"
225,Portland Timbers,USA Major League Soccer,22,Blake Bodily,Left Midfielder,#98,70.8,150,60,63,"1,614"
225,Portland Timbers,USA Major League Soccer,23,Pablo Bonilla,Right Midfielder,#28,69.6,154,60,63,"1,616"
225,Portland Timbers,USA Major League Soccer,24,J. Rasmussen,Left Wing Back,#14,72,174,59,66,"1,654"
225,Portland Timbers,USA Major League Soccer,25,J. Vom Steeg,Goalkeeper,#41,76.8,181,58,63,854
225,Portland Timbers,USA Major League Soccer,26,Diego Gutierrez,Center Attacking Midfielder,#16,61.32,143,56,63,"1,370"
225,Portland Timbers,USA Major League Soccer,27,Hunter Sulte,Goalkeeper,#26,80.4,194,55,65,840
225,Portland Timbers,USA Major League Soccer,28,Tega Ikoba,Striker,#17,76.8,196,53,65,"1,262"
226,Seattle Sounders FC,USA Major League Soccer,1,Raúl Ruidíaz,Striker,#9,68.4,146,78,78,"1,940"
226,Seattle Sounders FC,USA Major League Soccer,2,N. Lodeiro,Center Attacking Midfielder,#10,68.4,152,77,77,"2,000"
226,Seattle Sounders FC,USA Major League Soccer,3,João Paulo,Center Midfielder,#6,68.4,157,76,76,"2,039"
226,Seattle Sounders FC,USA Major League Soccer,4,Cristian Roldan,Center Midfielder,#7,69.6,165,75,75,"2,103"
226,Seattle Sounders FC,USA Major League Soccer,5,Cristian Roldan,Center Midfielder,#7,69.6,165,75,75,"2,106"
226,Seattle Sounders FC,USA Major League Soccer,6,Y. Gómez Andrade,Center Back,#28,74.4,203,74,74,"1,611"
226,Seattle Sounders FC,USA Major League Soccer,7,Albert Rusnák,Center Attacking Midfielder,#11,70.8,161,74,74,"1,948"
226,Seattle Sounders FC,USA Major League Soccer,8,Stefan Frei,Goalkeeper,#24,75.6,194,72,72,"1,200"
226,Seattle Sounders FC,USA Major League Soccer,9,Jordan Morris,Striker,#13,72,187,72,72,"1,878"
226,Seattle Sounders FC,USA Major League Soccer,10,Nouhou Tolo,Left Back,#5,61.2,174,71,73,"1,744"
226,Seattle Sounders FC,USA Major League Soccer,11,Fredy Montero,Striker,#12,70.8,163,69,69,"1,810"
226,Seattle Sounders FC,USA Major League Soccer,12,Xavier Arreaga,Center Back,#3,72,165,68,68,"1,506"
226,Seattle Sounders FC,USA Major League Soccer,13,Alex Roldan,Right Back,#16,61.2,154,67,67,"1,784"
226,Seattle Sounders FC,USA Major League Soccer,14,Léo Chú,Left Midfielder,#23,61.2,172,65,70,"1,582"
226,Seattle Sounders FC,USA Major League Soccer,15,Obed Vargas,Center Attacking Midfielder,#73,70.8,150,64,81,"1,659"
226,Seattle Sounders FC,USA Major League Soccer,16,Danny Leyva,Center Midfielder,#75,61.2,141,64,75,"1,660"
226,Seattle Sounders FC,USA Major League Soccer,17,S. Cleveland,Goalkeeper,#30,74.4,185,64,65,"1,166"
226,Seattle Sounders FC,USA Major League Soccer,18,Jimmy Medranda,Left Wing Back,#94,69.6,150,64,64,"1,795"
226,Seattle Sounders FC,USA Major League Soccer,19,Kelyn Rowe,Center Midfielder,#22,69.6,150,64,64,"1,819"
226,Seattle Sounders FC,USA Major League Soccer,20,Will Bruin,Striker,#17,74.4,194,64,64,"1,601"
226,Seattle Sounders FC,USA Major League Soccer,21,Jackson Ragen,Center Back,#25,79.2,201,63,70,"1,341"
226,Seattle Sounders FC,USA Major League Soccer,22,Josh Atencio,Center Back,#84,73.2,174,62,71,"1,532"
226,Seattle Sounders FC,USA Major League Soccer,23,A. Cissoko,Center Back,#92,75.6,174,60,66,"1,421"
226,Seattle Sounders FC,USA Major League Soccer,24,E. Dobbelaere,Right Midfielder,#45,70.8,141,57,67,"1,432"
226,Seattle Sounders FC,USA Major League Soccer,25,Andrew Thomas,Goalkeeper,#26,74.4,194,57,62,885
226,Seattle Sounders FC,USA Major League Soccer,26,A. Ocampo-Chavez,Striker,#87,70.8,141,56,66,"1,390"
226,Seattle Sounders FC,USA Major League Soccer,27,Dylan Teves,Right Midfielder,#99,69.6,139,55,63,"1,459"
226,Seattle Sounders FC,USA Major League Soccer,28,R. Baker-Whiting,Center Attacking Midfielder,#21,61.32,161,51,71,"1,398"
227,Frosinone,Italian Serie B,1,Luca Garritano,Center Attacking Midfielder,#16,69.6,148,73,73,"1,986"
227,Frosinone,Italian Serie B,2,Luca Mazzitelli,Center Midfielder,#36,74.4,168,73,73,"1,870"
227,Frosinone,Italian Serie B,3,Roberto Insigne,Right Wing,#94,69.6,143,73,73,"1,769"
227,Frosinone,Italian Serie B,4,Daniel Boloca,Center Midfielder,#11,73.2,176,72,78,"1,802"
227,Frosinone,Italian Serie B,5,Fabio Lucioni,Center Back,#5,73.2,176,72,72,"1,634"
227,Frosinone,Italian Serie B,6,Giuseppe Caso,Center Attacking Midfielder,#10,69.6,143,71,76,"1,707"
227,Frosinone,Italian Serie B,7,Mario Sampirisi,Center Back,#31,74.4,165,71,71,"1,759"
227,Frosinone,Italian Serie B,8,Marcus Rohdén,Center Midfielder,#7,72,168,71,71,"1,981"
227,Frosinone,Italian Serie B,9,Stefano Turati,Goalkeeper,#22,74.4,187,70,81,"1,029"
227,Frosinone,Italian Serie B,10,Luca Ravanelli,Center Back,#20,74.4,165,70,74,"1,572"
227,Frosinone,Italian Serie B,11,Matteo Cotali,Left Wing Back,#29,61.2,159,70,73,"1,763"
227,Frosinone,Italian Serie B,12,S. Mulattieri,Striker,#9,72,170,69,78,"1,714"
227,Frosinone,Italian Serie B,13,G. Frabotta,Left Wing Back,#99,74.4,154,68,75,"1,752"
227,Frosinone,Italian Serie B,14,Karlo Lulić,Center Attacking Midfielder,#8,74.4,179,67,68,"1,810"
227,Frosinone,Italian Serie B,15,P. Szymiński,Center Back,#25,73.2,168,65,65,"1,632"
227,Frosinone,Italian Serie B,16,Luca Moro,Striker,#24,74.4,170,64,75,"1,479"
227,Frosinone,Italian Serie B,17,B. Kone,Striker,#4,69.6,154,64,72,"1,730"
227,Frosinone,Italian Serie B,18,Luca Matarese,Left Wing,#33,61.2,143,64,70,"1,493"
227,Frosinone,Italian Serie B,19,Anthony Oyono,Right Back,#2,61.2,159,63,70,"1,531"
227,Frosinone,Italian Serie B,20,Riccardo Ciervo,Center Attacking Midfielder,#21,75.6,152,62,73,"1,613"
227,Frosinone,Italian Serie B,21,I. Monterisi,Center Back,#30,75.6,181,61,73,"1,406"
227,Frosinone,Italian Serie B,22,Sergio Kalaj,Center Back,#23,76.8,176,61,70,"1,352"
227,Frosinone,Italian Serie B,23,Andrea Oliveri,Right Midfielder,#41,61.32,163,60,74,"1,524"
227,Frosinone,Italian Serie B,24,G. Borrelli,Striker,#90,76.8,198,60,68,"1,353"
227,Frosinone,Italian Serie B,25,Leonardo Loria,Goalkeeper,#1,78,196,59,66,931
227,Frosinone,Italian Serie B,26,Miloš Bočić,Striker,#19,61.32,161,58,66,"1,413"
227,Frosinone,Italian Serie B,27,G. Marcianò,Goalkeeper,#12,75.6,176,57,65,859
228,Portimonense SC,Portuguese Primeira Liga,1,Kosuke Nakamura,Goalkeeper,#32,73.2,181,74,77,"1,122"
228,Portimonense SC,Portuguese Primeira Liga,2,Filipe Relvas,Center Back,#22,76.8,185,73,83,"1,736"
228,Portimonense SC,Portuguese Primeira Liga,3,Fahd Moufi,Right Back,#18,61.2,170,73,74,"1,818"
228,Portimonense SC,Portuguese Primeira Liga,4,Luquinha,Right Midfielder,#20,67.2,143,72,83,"1,745"
228,Portimonense SC,Portuguese Primeira Liga,5,Carlinhos,Center Midfielder,#76,61.2,163,72,72,"1,947"
228,Portimonense SC,Portuguese Primeira Liga,6,Paulo Estrela,Center Midfielder,#38,68.4,146,70,76,"1,909"
228,Portimonense SC,Portuguese Primeira Liga,7,Pedrão,Center Back,#44,76.8,192,70,75,"1,471"
228,Portimonense SC,Portuguese Primeira Liga,8,Adewale Sapara,Left Wing,#77,70.8,152,70,70,"1,760"
228,Portimonense SC,Portuguese Primeira Liga,9,Bryan Róchez,Striker,#35,72,152,70,70,"1,655"
228,Portimonense SC,Portuguese Primeira Liga,10,Pedro Sá,Center Defensive Midfielder,#21,73.2,179,70,70,"1,820"
228,Portimonense SC,Portuguese Primeira Liga,11,Anderson Oliveira,Center Attacking Midfielder,#11,68.4,141,68,74,"1,642"
228,Portimonense SC,Portuguese Primeira Liga,12,Berke Özer,Goalkeeper,#1,75.6,161,68,74,"1,050"
228,Portimonense SC,Portuguese Primeira Liga,13,Mohamed Diaby,Center Back,#5,79.2,170,68,72,"1,565"
228,Portimonense SC,Portuguese Primeira Liga,14,S. Niazmand,Goalkeeper,,76.8,185,68,71,998
228,Portimonense SC,Portuguese Primeira Liga,15,Moustapha Seck,Left Back,#14,70.8,159,68,69,"1,724"
228,Portimonense SC,Portuguese Primeira Liga,16,Welinton Júnior,Striker,#93,70.8,148,68,68,"1,724"
228,Portimonense SC,Portuguese Primeira Liga,17,Gustavo Klismahn,Center Defensive Midfielder,#27,61.32,176,67,74,"1,884"
228,Portimonense SC,Portuguese Primeira Liga,18,Yago Cariello,Striker,#99,73.2,183,67,73,"1,556"
228,Portimonense SC,Portuguese Primeira Liga,19,Ewerton,Center Midfielder,#8,61.32,168,67,67,"1,853"
228,Portimonense SC,Portuguese Primeira Liga,20,Ricardo Matos,Striker,#17,72,170,66,75,"1,685"
228,Portimonense SC,Portuguese Primeira Liga,21,Rui Gomes,Left Midfielder,#70,70.8,163,66,69,"1,649"
228,Portimonense SC,Portuguese Primeira Liga,22,João Veras,Striker,#45,74.4,161,65,75,"1,650"
228,Portimonense SC,Portuguese Primeira Liga,23,Henrique Jocú,Center Defensive Midfielder,#6,61.2,157,65,75,"1,640"
228,Portimonense SC,Portuguese Primeira Liga,24,Shuhei Kawasaki,Center Attacking Midfielder,#13,67.2,146,63,75,"1,563"
228,Portimonense SC,Portuguese Primeira Liga,25,Vinicius Guarapuava,Center Back,#78,75.6,179,63,69,"1,367"
228,Portimonense SC,Portuguese Primeira Liga,26,Bruno Reis,Center Attacking Midfielder,#85,70.8,150,62,70,"1,634"
228,Portimonense SC,Portuguese Primeira Liga,27,Gonçalo Costa,Left Back,#19,61.2,150,62,70,"1,509"
228,Portimonense SC,Portuguese Primeira Liga,28,Pastor,Right Back,#28,70.8,163,61,66,"1,456"
